att1,att2,att3,att4,class
0.492554,0.17344,0.804699,0.334827,0
0.354036,0.533594,0.25926,0.905772,1
0.695808,0.15409,0.575703,0.251118,0
0.248376,0.734986,0.640447,0.552665,1
0.612007,0.569444,0.617651,0.952696,0
0.077834,0.154158,0.920571,0.165656,1
0.458103,0.298764,0.635389,0.009548,0
0.410863,0.499233,0.828861,0.266328,1
0.425295,0.041461,0.468824,0.171812,0
0.09292,0.66981,0.780073,0.140834,1
0.853491,0.49358,0.606182,0.137261,0
0.519689,0.621959,0.529948,0.881265,1
0.49045,0.199351,0.53667,0.914389,0
0.528436,0.821095,0.003984,0.432929,1
0.659193,0.595429,0.10825,0.417848,0
0.932756,0.861907,0.007181,0.723021,1
0.562464,0.077118,0.452237,0.604069,0
0.174682,0.701768,0.742019,0.185927,1
0.458628,0.051604,0.365106,0.01079,0
0.656303,0.643228,0.009385,0.580345,1
0.596507,0.533508,0.22902,0.890069,0
0.103116,0.577904,0.626137,0.514535,1
0.628338,0.285072,0.506655,0.70166,0
0.234642,0.926319,0.799898,0.566271,1
0.771702,0.000511,0.124057,0.089377,0
0.186828,0.469322,0.167226,0.535552,1
0.258009,0.039915,0.433839,0.580371,0
0.731054,0.846123,0.441902,0.614878,1
0.881197,0.664933,0.440017,0.282801,0
0.641289,0.955481,0.726715,0.146809,1
0.532574,0.107634,0.754145,0.386091,0
0.012787,0.281422,0.144221,0.848587,1
0.985287,0.335488,0.002321,0.655446,0
0.596625,0.745813,0.650554,0.706322,1
0.888527,0.70253,0.850037,0.148106,0
0.130361,0.473867,0.745005,0.666733,1
0.649726,0.365292,0.317234,0.763561,0
0.185832,0.700251,0.197374,0.96381,1
0.768375,0.397682,0.737598,0.160195,0
0.229142,0.836972,0.827254,0.840081,1
0.536642,0.430142,0.081856,0.10361,0
0.210452,0.929881,0.753884,0.242685,1
0.859365,0.583334,0.488926,0.139665,0
0.16916,0.812727,0.237323,0.717067,1
0.837503,0.565216,0.072761,0.857194,0
0.162242,0.995327,0.437474,0.776586,1
0.956504,0.637129,0.706033,0.647703,0
0.302134,0.553989,0.268902,0.324773,1
0.552395,0.223746,0.820207,0.449112,0
0.445843,0.905741,0.955726,0.625533,1
0.712312,0.464041,0.618261,0.138934,0
0.881089,0.943974,0.888272,0.6121,1
0.681132,0.602006,0.067606,0.577098,0
0.180883,0.784277,0.448906,0.286747,1
0.602495,0.411178,0.841319,0.889996,0
0.284764,0.885492,0.687889,0.757012,1
0.854848,0.294123,0.074121,0.739047,0
0.272746,0.845848,0.830815,0.551013,1
0.949467,0.583533,0.758185,0.920677,0
0.797417,0.846535,0.407665,0.006406,1
0.517792,0.338727,0.479423,0.277096,0
0.158355,0.40453,0.403019,0.968002,1
0.739724,0.323472,0.908632,0.461958,0
0.964561,0.839268,0.028471,0.163931,1
0.294872,0.044394,0.382536,0.0426,0
0.141877,0.249097,0.539761,0.43883,1
0.457518,0.181892,0.211946,0.369331,0
0.889249,0.932739,0.281328,0.997105,1
0.464306,0.114512,0.406835,0.390488,0
0.252848,0.917275,0.287598,0.707325,1
0.787285,0.341419,0.854239,0.542573,0
0.692508,0.889006,0.95024,0.746091,1
0.644935,0.054887,0.0855,0.654834,0
0.849301,0.950443,0.999255,0.448763,1
0.839437,0.209008,0.09667,0.709008,0
0.883137,0.893511,0.747919,0.403682,1
0.273266,0.068436,0.691789,0.73816,0
0.666405,0.977725,0.262779,0.473514,1
0.995909,0.192534,0.63859,0.131506,0
0.468832,0.979831,0.476818,0.867671,1
0.532279,0.41146,0.114183,0.105382,0
0.058118,0.16752,0.740966,0.72157,1
0.607284,0.050122,0.934552,0.260167,0
0.238758,0.731297,0.084351,0.427942,1
0.590718,0.144314,0.748058,0.666518,0
0.456618,0.908432,0.833872,0.261825,1
0.857803,0.082813,0.334696,0.335747,0
0.945522,0.925002,0.181544,0.92143,1
0.346723,0.170763,0.157737,0.759452,0
0.782164,0.7506,0.353434,0.238277,1
0.880612,0.670109,0.671706,0.353546,0
0.125793,0.996616,0.43187,0.292505,1
0.449891,0.396256,0.601068,0.310068,0
0.061964,0.419949,0.910876,0.04205,1
0.63275,0.186222,0.440183,0.96973,0
0.131089,0.636816,0.835171,0.75661,1
0.475867,0.396653,0.201952,0.121572,0
0.338276,0.741388,0.038209,0.799331,1
0.151643,0.139636,0.862981,0.086062,0
0.022275,0.593512,0.312177,0.533644,1
0.754281,0.271514,0.313135,0.126848,0
0.385067,0.576342,0.562091,0.76523,1
0.999181,0.732936,0.816968,0.891971,0
0.377344,0.760471,0.261537,0.73857,1
0.303632,0.057114,0.76901,0.540931,0
0.117429,0.721563,0.165678,0.017823,1
0.985831,0.176996,0.015769,0.830452,0
0.06771,0.84139,0.221966,0.180857,1
0.676677,0.58307,0.397317,0.384839,0
0.190801,0.71529,0.2624,0.000094,1
0.853489,0.10851,0.198289,0.547445,0
0.953079,0.948213,0.93505,0.623789,1
0.422728,0.331509,0.567015,0.926672,0
0.069223,0.249793,0.51322,0.39412,1
0.897929,0.105411,0.756808,0.1132,0
0.373041,0.963887,0.911777,0.262678,1
0.785844,0.199329,0.070804,0.428502,0
0.056138,0.864162,0.835238,0.924415,1
0.658714,0.077285,0.645718,0.316884,0
0.246675,0.346187,0.77399,0.654805,1
0.441008,0.366066,0.554866,0.204848,0
0.159154,0.200723,0.809732,0.377546,1
0.912997,0.160117,0.931063,0.800563,0
0.102267,0.807551,0.466039,0.597388,1
0.154878,0.034925,0.629048,0.645208,0
0.165019,0.834634,0.721176,0.359588,1
0.907372,0.509105,0.737903,0.292715,0
0.784612,0.876254,0.140552,0.678902,1
0.867232,0.344075,0.728621,0.482662,0
0.169458,0.770295,0.340643,0.339494,1
0.380305,0.123124,0.965157,0.028781,0
0.737084,0.931989,0.721548,0.635987,1
0.460391,0.392978,0.469063,0.16998,0
0.890156,0.970082,0.192865,0.423666,1
0.688287,0.091772,0.75087,0.397927,0
0.507197,0.888614,0.405289,0.4973,1
0.694294,0.340846,0.196909,0.679991,0
0.589824,0.863216,0.865221,0.050962,1
0.954112,0.421378,0.753139,0.872149,0
0.174159,0.454661,0.543787,0.142546,1
0.793306,0.095149,0.758974,0.432542,0
0.238505,0.476944,0.014199,0.80583,1
0.465437,0.190933,0.076857,0.244219,0
0.491102,0.56464,0.097421,0.664222,1
0.905136,0.458273,0.247034,0.07479,0
0.663224,0.865311,0.782043,0.560065,1
0.500778,0.068009,0.02966,0.002037,0
0.26885,0.317481,0.56669,0.255519,1
0.273959,0.115825,0.261619,0.700158,0
0.851091,0.855096,0.3819,0.92971,1
0.844412,0.506778,0.805847,0.543438,0
0.894179,0.99097,0.183784,0.965112,1
0.509131,0.379319,0.694144,0.902958,0
0.753863,0.797435,0.27181,0.239277,1
0.474832,0.136418,0.160782,0.973312,0
0.42406,0.668152,0.113703,0.90566,1
0.435003,0.256435,0.656196,0.810576,0
0.346472,0.777772,0.96958,0.380193,1
0.231183,0.171274,0.785411,0.996834,0
0.928108,0.831251,0.721128,0.143461,1
0.565241,0.152519,0.581428,0.847689,0
0.17184,0.344173,0.401896,0.410201,1
0.699601,0.575194,0.927905,0.906842,0
0.980131,0.843622,0.060007,0.012336,1
0.374944,0.287881,0.61811,0.702568,0
0.13749,0.715284,0.413279,0.855506,1
0.860502,0.678493,0.155767,0.004015,0
0.816417,0.766074,0.929063,0.675847,1
0.684768,0.179361,0.160438,0.129819,0
0.679069,0.892853,0.6309,0.860319,1
0.449685,0.391855,0.389604,0.657164,0
0.72413,0.708732,0.109392,0.716526,1
0.88635,0.196938,0.17582,0.985909,0
0.793857,0.899119,0.284889,0.739388,1
0.496843,0.277768,0.275119,0.340629,0
0.609981,0.95851,0.843156,0.533491,1
0.299414,0.014827,0.838016,0.019542,0
0.385095,0.729246,0.349078,0.200771,1
0.99893,0.584049,0.789709,0.853762,0
0.245044,0.987867,0.174418,0.494,1
0.871079,0.681716,0.252705,0.904057,0
0.828665,0.956526,0.302201,0.050706,1
0.802523,0.211755,0.799975,0.296213,0
0.168295,0.84399,0.168272,0.431221,1
0.974705,0.180474,0.543675,0.819792,0
0.150102,0.737454,0.975088,0.972782,1
0.688257,0.074563,0.51644,0.535627,0
0.041509,0.756464,0.216618,0.238572,1
0.963084,0.693077,0.739926,0.054163,0
0.278155,0.619566,0.500887,0.685427,1
0.814505,0.644029,0.605097,0.241975,0
0.968405,0.899319,0.341234,0.592293,1
0.912301,0.586001,0.629172,0.716486,0
0.289349,0.758035,0.920566,0.785445,1
0.741957,0.135048,0.679238,0.291139,0
0.556103,0.648939,0.735448,0.239275,1
0.174929,0.069134,0.00627,0.325807,0
0.202165,0.746131,0.522444,0.087089,1
0.497935,0.036963,0.551328,0.138693,0
0.136501,0.909978,0.152718,0.183694,1
0.85553,0.01152,0.925855,0.971955,0
0.595378,0.575508,0.101929,0.080266,1
0.968896,0.71403,0.777264,0.419027,0
0.16791,0.204888,0.620532,0.761889,1
0.656158,0.208461,0.202934,0.198646,0
0.341761,0.442288,0.802764,0.784951,1
0.4686,0.159509,0.31585,0.166212,0
0.148562,0.190574,0.932787,0.097439,1
0.892446,0.720866,0.43487,0.16641,0
0.066611,0.542503,0.2813,0.503482,1
0.793963,0.000072,0.766961,0.825311,0
0.444974,0.619866,0.443327,0.78445,1
0.518657,0.176798,0.018133,0.318757,0
0.279807,0.913189,0.406877,0.866792,1
0.858178,0.399085,0.524449,0.745546,0
0.270963,0.31199,0.493886,0.32765,1
0.789642,0.705578,0.720307,0.025872,0
0.185103,0.630886,0.992994,0.876201,1
0.948825,0.656805,0.658877,0.957467,0
0.238955,0.754809,0.244209,0.059961,1
0.311663,0.068691,0.568851,0.278184,0
0.969774,0.828521,0.521047,0.287381,1
0.304404,0.13992,0.194577,0.342559,0
0.135977,0.293467,0.388184,0.826167,1
0.527974,0.337536,0.146767,0.497449,0
0.494369,0.552659,0.218891,0.161912,1
0.832085,0.190187,0.68137,0.042209,0
0.094075,0.684062,0.738644,0.069626,1
0.631314,0.489394,0.324466,0.211526,0
0.342699,0.844575,0.914563,0.665803,1
0.799382,0.512898,0.866535,0.599992,0
0.223601,0.936975,0.773923,0.427982,1
0.646236,0.031449,0.148967,0.888217,0
0.994181,0.908516,0.457388,0.02771,1
0.864469,0.079956,0.377729,0.268195,0
0.581991,0.715629,0.016712,0.515346,1
0.263716,0.199582,0.746457,0.699536,0
0.194276,0.435666,0.902663,0.591579,1
0.57702,0.535451,0.942151,0.487554,0
0.008839,0.021397,0.287692,0.96695,1
0.357618,0.005652,0.006096,0.408333,0
0.586799,0.97298,0.04376,0.939363,1
0.196445,0.112949,0.242184,0.475064,0
0.077757,0.862595,0.8983,0.110845,1
0.621709,0.345223,0.939819,0.364178,0
0.493469,0.808444,0.597679,0.852155,1
0.633275,0.161905,0.872971,0.072402,0
0.139624,0.704194,0.965497,0.940834,1
0.833371,0.732127,0.84933,0.775274,0
0.700347,0.860759,0.71496,0.172292,1
0.366558,0.045126,0.602613,0.57212,0
0.57611,0.890151,0.533538,0.033341,1
0.596953,0.421884,0.771897,0.525231,0
0.699026,0.759733,0.994188,0.553082,1
0.9654,0.709277,0.221441,0.918616,0
0.297201,0.340315,0.310448,0.213366,1
0.539744,0.107443,0.903529,0.808304,0
0.226844,0.689796,0.272629,0.042274,1
0.60137,0.353588,0.481188,0.236138,0
0.716549,0.709775,0.750546,0.259911,1
0.551773,0.207219,0.369964,0.555185,0
0.065981,0.321697,0.018452,0.732161,1
0.572691,0.251567,0.709718,0.771633,0
0.810304,0.735123,0.507658,0.138262,1
0.375603,0.003917,0.501136,0.968325,0
0.789183,0.944838,0.162383,0.938218,1
0.917473,0.385046,0.326081,0.884765,0
0.04308,0.574152,0.492388,0.078667,1
0.819232,0.434859,0.082221,0.319133,0
0.032531,0.8043,0.875674,0.962006,1
0.611614,0.231409,0.383803,0.48617,0
0.399204,0.893197,0.280699,0.605448,1
0.755472,0.418251,0.424525,0.953748,0
0.037675,0.830419,0.519576,0.055506,1
0.28569,0.21493,0.940361,0.72903,0
0.104275,0.751788,0.136954,0.567756,1
0.39821,0.362759,0.54804,0.23181,0
0.095683,0.436246,0.113425,0.430891,1
0.710718,0.542392,0.495411,0.969529,0
0.33473,0.650201,0.172886,0.187457,1
0.962592,0.005627,0.85452,0.999459,0
0.325429,0.490896,0.643673,0.508661,1
0.950792,0.601541,0.354531,0.896315,0
0.57185,0.840786,0.102133,0.503384,1
0.523881,0.030414,0.373475,0.050985,0
0.25128,0.827014,0.015537,0.546156,1
0.640277,0.525481,0.813803,0.63236,0
0.298147,0.537046,0.859719,0.142647,1
0.769834,0.154341,0.676398,0.999467,0
0.103133,0.319936,0.469167,0.171483,1
0.539707,0.445683,0.174926,0.81974,0
0.067181,0.779753,0.989879,0.27461,1
0.528095,0.447857,0.551109,0.298615,0
0.10382,0.888374,0.998133,0.675678,1
0.720767,0.339752,0.337657,0.239292,0
0.913931,0.858332,0.259364,0.61437,1
0.655932,0.133262,0.424345,0.911278,0
0.034983,0.773083,0.661235,0.653827,1
0.440325,0.09447,0.178547,0.05032,0
0.123696,0.38172,0.030038,0.134294,1
0.177654,0.16336,0.621565,0.39685,0
0.118533,0.365924,0.369398,0.415076,1
0.799398,0.660245,0.891977,0.293499,0
0.614437,0.780398,0.913167,0.447944,1
0.507851,0.290203,0.466864,0.219829,0
0.315852,0.815259,0.626517,0.583096,1
0.795933,0.614473,0.829625,0.438606,0
0.119452,0.736489,0.035027,0.190707,1
0.425466,0.098402,0.34933,0.87536,0
0.297329,0.749794,0.860459,0.680677,1
0.921159,0.736864,0.071697,0.297995,0
0.321495,0.771918,0.689578,0.114877,1
0.785988,0.003415,0.646818,0.747606,0
0.691264,0.658704,0.369256,0.374437,1
0.350502,0.047019,0.864304,0.998972,0
0.717689,0.884188,0.978241,0.32332,1
0.279036,0.254056,0.589462,0.208301,0
0.213379,0.402004,0.140265,0.919306,1
0.727785,0.48989,0.121087,0.847952,0
0.829632,0.829852,0.418362,0.119038,1
0.655238,0.41279,0.465045,0.249364,0
0.451835,0.535994,0.816993,0.677834,1
0.876067,0.293972,0.80202,0.539951,0
0.647739,0.982702,0.555315,0.515187,1
0.828093,0.14787,0.945956,0.541263,0
0.892602,0.836256,0.014774,0.005931,1
0.771322,0.410065,0.441717,0.178051,0
0.747296,0.765715,0.34973,0.486248,1
0.347208,0.078714,0.967783,0.754667,0
0.020629,0.152619,0.622807,0.580845,1
0.37465,0.243502,0.363265,0.59882,0
0.287196,0.410083,0.824568,0.220114,1
0.662413,0.582385,0.262085,0.922991,0
0.41332,0.859066,0.236262,0.17374,1
0.990653,0.508838,0.000717,0.296868,0
0.683212,0.83088,0.968165,0.582457,1
0.98605,0.538918,0.185256,0.9831,0
0.413746,0.44161,0.56116,0.807843,1
0.970812,0.780901,0.221844,0.077948,0
0.387558,0.958212,0.141093,0.676676,1
0.577141,0.083704,0.408616,0.039301,0
0.213504,0.87187,0.983018,0.253067,1
0.945361,0.447771,0.203497,0.695277,0
0.255579,0.563488,0.991337,0.948819,1
0.912053,0.78345,0.28568,0.320535,0
0.505434,0.685808,0.393561,0.099871,1
0.438828,0.217658,0.514381,0.445813,0
0.514345,0.609918,0.454477,0.339003,1
0.312814,0.242007,0.531648,0.670008,0
0.808578,0.78308,0.423188,0.090814,1
0.586706,0.181973,0.606969,0.711352,0
0.393616,0.745458,0.995358,0.835795,1
0.895494,0.440783,0.218237,0.807331,0
0.556043,0.915446,0.329556,0.925329,1
0.207944,0.073559,0.561968,0.58029,0
0.211635,0.987902,0.400961,0.475697,1
0.947043,0.445165,0.960922,0.11751,0
0.159984,0.322571,0.78001,0.560052,1
0.947243,0.135832,0.289861,0.228001,0
0.853526,0.909585,0.87571,0.489125,1
0.65739,0.076061,0.054254,0.134631,0
0.578479,0.733231,0.74966,0.853749,1
0.84293,0.112051,0.205113,0.744594,0
0.657162,0.8835,0.223527,0.546158,1
0.368699,0.09869,0.402571,0.634938,0
0.566915,0.610287,0.426795,0.751417,1
0.714945,0.551886,0.658453,0.365446,0
0.940853,0.911708,0.905441,0.093216,1
0.777049,0.163244,0.064172,0.221599,0
0.150291,0.381457,0.785481,0.781402,1
0.645338,0.53898,0.099073,0.753441,0
0.430881,0.805617,0.039401,0.436529,1
0.858378,0.025139,0.373652,0.757685,0
0.647104,0.903707,0.075639,0.383469,1
0.903482,0.326128,0.931324,0.956726,0
0.362634,0.599953,0.391842,0.700925,1
0.955788,0.811296,0.564777,0.912589,0
0.152213,0.933991,0.77949,0.029597,1
0.755186,0.672866,0.86247,0.147346,0
0.50816,0.954369,0.072805,0.175476,1
0.579543,0.076604,0.148394,0.130339,0
0.46721,0.842577,0.427782,0.087016,1
0.468363,0.013793,0.333628,0.432958,0
0.33456,0.932768,0.447567,0.887743,1
0.896493,0.343334,0.322891,0.479092,0
0.293371,0.992711,0.630762,0.078661,1
0.84065,0.061738,0.264547,0.412707,0
0.304117,0.388865,0.790976,0.971998,1
0.716886,0.457811,0.148579,0.839586,0
0.187432,0.904239,0.463672,0.590224,1
0.921838,0.758002,0.055817,0.787483,0
0.488142,0.863452,0.01273,0.03818,1
0.289242,0.09688,0.100398,0.401368,0
0.490015,0.610316,0.431174,0.102745,1
0.155404,0.133239,0.099945,0.27633,0
0.534306,0.914956,0.040306,0.279664,1
0.581236,0.132937,0.272162,0.357545,0
0.048549,0.433992,0.926,0.397572,1
0.452496,0.002077,0.867133,0.418423,0
0.287635,0.855019,0.289456,0.461548,1
0.775364,0.217971,0.211148,0.785741,0
0.000035,0.87593,0.374156,0.433849,1
0.81362,0.102846,0.907541,0.499336,0
0.369474,0.704989,0.261423,0.823607,1
0.557353,0.044328,0.547687,0.123224,0
0.247601,0.734462,0.624359,0.770404,1
0.755657,0.486135,0.828464,0.814489,0
0.008731,0.787283,0.175933,0.222698,1
0.797572,0.072652,0.914888,0.998248,0
0.227629,0.790928,0.996691,0.603191,1
0.215535,0.089728,0.145373,0.955266,0
0.304986,0.477063,0.158285,0.3634,1
0.4442,0.427075,0.0519,0.658234,0
0.307788,0.354613,0.738428,0.458232,1
0.995078,0.808966,0.433504,0.024939,0
0.028245,0.374011,0.380283,0.428088,1
0.473432,0.139319,0.298293,0.898192,0
0.997118,0.909815,0.498899,0.110522,1
0.398808,0.112765,0.231229,0.644468,0
0.176075,0.791349,0.205547,0.278246,1
0.488506,0.200012,0.382774,0.364807,0
0.095942,0.961689,0.43999,0.051198,1
0.514728,0.451177,0.802201,0.10602,0
0.457779,0.785978,0.552959,0.92908,1
0.948281,0.567942,0.520052,0.125544,0
0.964125,0.846584,0.243859,0.049472,1
0.70744,0.310024,0.868829,0.661503,0
0.18948,0.539966,0.526635,0.743782,1
0.932705,0.46371,0.414835,0.272272,0
0.309803,0.796974,0.188094,0.389106,1
0.42866,0.007203,0.508492,0.413687,0
0.361366,0.939902,0.223023,0.41388,1
0.567225,0.214465,0.106685,0.944461,0
0.152637,0.873033,0.246296,0.744307,1
0.523213,0.334747,0.339299,0.349523,0
0.162991,0.463002,0.401866,0.105051,1
0.657508,0.498011,0.917405,0.372476,0
0.772389,0.838262,0.555606,0.687037,1
0.518639,0.345561,0.309711,0.013616,0
0.791198,0.770791,0.66806,0.415825,1
0.9977,0.378573,0.013439,0.157674,0
0.019826,0.896804,0.603668,0.160192,1
0.567526,0.50379,0.006797,0.300062,0
0.797824,0.826544,0.464726,0.988452,1
0.84833,0.091832,0.704945,0.138477,0
0.714336,0.963407,0.201108,0.744201,1
0.993737,0.670574,0.877266,0.215385,0
0.244899,0.60949,0.71472,0.537322,1
0.921812,0.112693,0.689442,0.889211,0
0.646596,0.652954,0.068726,0.847789,1
0.842075,0.690793,0.553206,0.58026,0
0.36518,0.527502,0.583198,0.090229,1
0.445962,0.03252,0.859152,0.383716,0
0.457481,0.575432,0.461441,0.550117,1
0.822894,0.03934,0.04189,0.571067,0
0.963805,0.992026,0.594177,0.423116,1
0.894208,0.691801,0.361645,0.590631,0
0.107871,0.245409,0.613933,0.060721,1
0.956976,0.194584,0.882497,0.056783,0
0.362916,0.615152,0.519363,0.832389,1
0.541281,0.367774,0.995689,0.449727,0
0.139409,0.42142,0.679918,0.057975,1
0.697221,0.234135,0.286185,0.284246,0
0.15955,0.171617,0.425753,0.783803,1
0.354581,0.133218,0.190214,0.551744,0
0.060939,0.643576,0.957656,0.494901,1
0.81601,0.582245,0.80676,0.912798,0
0.212427,0.296262,0.398954,0.726036,1
0.82329,0.047546,0.505625,0.582431,0
0.263517,0.460861,0.195012,0.820109,1
0.656414,0.28414,0.436539,0.583703,0
0.826281,0.764897,0.709331,0.655431,1
0.967237,0.213627,0.2399,0.190634,0
0.469526,0.736789,0.905702,0.337062,1
0.919172,0.546005,0.000221,0.238855,0
0.07632,0.559869,0.165041,0.49963,1
0.412054,0.097441,0.492151,0.794568,0
0.168314,0.376344,0.991764,0.301393,1
0.740214,0.602535,0.72736,0.09535,0
0.441655,0.626905,0.763433,0.445373,1
0.759505,0.453031,0.671689,0.405844,0
0.402507,0.80997,0.241304,0.445249,1
0.902459,0.233447,0.244837,0.7189,0
0.149947,0.315463,0.713514,0.481287,1
0.858254,0.734043,0.205948,0.965827,0
0.40371,0.828414,0.574223,0.050678,1
0.469951,0.110863,0.940752,0.228104,0
0.076882,0.322419,0.050074,0.6302,1
0.331795,0.015602,0.820559,0.689444,0
0.017946,0.595492,0.772544,0.753918,1
0.993074,0.019214,0.324433,0.911943,0
0.259142,0.737929,0.84469,0.921904,1
0.889228,0.536737,0.379801,0.556766,0
0.242754,0.519246,0.309642,0.723749,1
0.798869,0.65392,0.590918,0.399155,0
0.005162,0.651007,0.809677,0.23693,1
0.265262,0.176896,0.837748,0.306554,0
0.193617,0.633654,0.470427,0.065409,1
0.291204,0.146828,0.918544,0.354237,0
0.283162,0.993734,0.099933,0.003477,1
0.647279,0.140375,0.446933,0.135625,0
0.18711,0.663901,0.948102,0.044332,1
0.829875,0.226467,0.810419,0.8818,0
0.056739,0.285241,0.272147,0.611803,1
0.49643,0.408309,0.254238,0.092179,0
0.518393,0.530822,0.025704,0.207132,1
0.960229,0.093853,0.527324,0.489037,0
0.951917,0.839395,0.664632,0.112303,1
0.848803,0.070221,0.740483,0.513775,0
0.003202,0.376882,0.44115,0.875335,1
0.427617,0.289437,0.389221,0.258261,0
0.328942,0.750579,0.825536,0.628025,1
0.605223,0.559064,0.467348,0.160458,0
0.22834,0.553882,0.818035,0.755023,1
0.741587,0.252043,0.182646,0.5878,0
0.9346,0.953418,0.962894,0.503511,1
0.673762,0.346568,0.305526,0.887126,0
0.221718,0.778676,0.222771,0.45538,1
0.346997,0.198522,0.660491,0.553637,0
0.089453,0.420873,0.440162,0.983446,1
0.512994,0.466386,0.582834,0.130646,0
0.147429,0.789655,0.254623,0.012683,1
0.762477,0.468878,0.897457,0.720887,0
0.021503,0.308388,0.965082,0.495046,1
0.457431,0.273538,0.763278,0.239321,0
0.290123,0.895939,0.164796,0.259191,1
0.686819,0.021088,0.490549,0.778025,0
0.391609,0.970448,0.194813,0.476092,1
0.55207,0.076472,0.165627,0.496849,0
0.470479,0.771374,0.15094,0.313033,1
0.337272,0.045233,0.084184,0.885111,0
0.483573,0.860443,0.772749,0.773759,1
0.78325,0.519313,0.555159,0.910078,0
0.295708,0.940907,0.525132,0.741104,1
0.480316,0.36594,0.375893,0.898014,0
0.054712,0.969717,0.04227,0.462179,1
0.766271,0.683449,0.773329,0.0403,0
0.470442,0.589938,0.552017,0.981727,1
0.58001,0.49274,0.625646,0.826981,0
0.603059,0.813774,0.989507,0.580609,1
0.276886,0.208764,0.409366,0.173289,0
0.813898,0.985579,0.18919,0.568257,1
0.683267,0.118896,0.764596,0.87793,0
0.931188,0.809262,0.907412,0.431749,1
0.637435,0.21649,0.368372,0.581795,0
0.052826,0.756507,0.390988,0.307114,1
0.837527,0.572162,0.107466,0.050804,0
0.449171,0.615163,0.586122,0.524873,1
0.905648,0.529342,0.316045,0.319325,0
0.588145,0.587905,0.245183,0.663496,1
0.175287,0.142333,0.485494,0.24739,0
0.545361,0.665376,0.27511,0.548626,1
0.805228,0.368865,0.515411,0.24296,0
0.159142,0.745155,0.771296,0.138259,1
0.533684,0.4346,0.62335,0.505317,0
0.038645,0.785158,0.672713,0.806922,1
0.59237,0.204553,0.175083,0.740813,0
0.013351,0.679744,0.637446,0.822005,1
0.296138,0.268721,0.166831,0.291727,0
0.144793,0.485816,0.455028,0.682158,1
0.738894,0.450272,0.573892,0.445295,0
0.038355,0.64917,0.923294,0.799574,1
0.822023,0.254223,0.420314,0.042917,0
0.562205,0.572645,0.628465,0.090621,1
0.69651,0.278331,0.069871,0.432312,0
0.171672,0.521432,0.622742,0.6465,1
0.318206,0.17004,0.289012,0.843622,0
0.858757,0.887115,0.736809,0.066124,1
0.747421,0.146188,0.89934,0.969483,0
0.211969,0.690304,0.961184,0.833432,1
0.38476,0.246369,0.159809,0.441441,0
0.572711,0.654054,0.659382,0.141199,1
0.714724,0.243646,0.902531,0.319246,0
0.433822,0.968222,0.316237,0.602474,1
0.879352,0.229207,0.285906,0.38828,0
0.488404,0.733733,0.407872,0.863926,1
0.871181,0.363116,0.973224,0.737027,0
0.307246,0.831669,0.314564,0.789899,1
0.274829,0.266643,0.62757,0.135783,0
0.616968,0.792769,0.450177,0.805961,1
0.48923,0.246559,0.209291,0.752523,0
0.633001,0.972353,0.31893,0.741015,1
0.986068,0.072012,0.774841,0.939191,0
0.016669,0.574619,0.44933,0.965981,1
0.804577,0.370949,0.357826,0.328642,0
0.378185,0.555174,0.570979,0.494448,1
0.433648,0.070161,0.03082,0.798276,0
0.062611,0.567813,0.36078,0.739599,1
0.67347,0.132587,0.507393,0.066656,0
0.921178,0.963682,0.51045,0.733643,1
0.616169,0.55736,0.829607,0.158181,0
0.563643,0.866708,0.298275,0.417145,1
0.057341,0.031831,0.677433,0.295828,0
0.324724,0.982057,0.389455,0.670226,1
0.363238,0.099566,0.376908,0.426624,0
0.045888,0.704877,0.909037,0.611587,1
0.407722,0.10806,0.926608,0.247865,0
0.692664,0.795438,0.829896,0.124462,1
0.969183,0.14959,0.202239,0.590351,0
0.249671,0.520968,0.091691,0.101237,1
0.901206,0.430437,0.552252,0.746768,0
0.507962,0.600359,0.143354,0.465559,1
0.865844,0.730276,0.909698,0.506732,0
0.483466,0.814784,0.291853,0.901936,1
0.662579,0.167912,0.195974,0.13435,0
0.712093,0.98672,0.120026,0.836605,1
0.515729,0.475167,0.256356,0.483383,0
0.287019,0.393034,0.590915,0.461691,1
0.977343,0.617726,0.537643,0.872171,0
0.499253,0.491563,0.913929,0.906137,1
0.514171,0.03911,0.876182,0.350943,0
0.11781,0.21939,0.767673,0.832032,1
0.960925,0.312468,0.951423,0.220645,0
0.280222,0.834635,0.308907,0.201075,1
0.516182,0.312687,0.332745,0.011642,0
0.417474,0.670627,0.789824,0.468732,1
0.749748,0.195847,0.825975,0.785889,0
0.509434,0.48867,0.688607,0.948715,1
0.721179,0.17696,0.943371,0.334056,0
0.688276,0.86206,0.880143,0.172709,1
0.626513,0.520834,0.603578,0.575736,0
0.313927,0.913295,0.118287,0.041293,1
0.741164,0.020124,0.410461,0.381058,0
0.590661,0.679686,0.317997,0.976276,1
0.961567,0.191771,0.997728,0.504016,0
0.369426,0.806566,0.749854,0.885137,1
0.777494,0.125444,0.416694,0.656604,0
0.250595,0.332768,0.676393,0.410128,1
0.65616,0.592977,0.708396,0.540242,0
0.458547,0.560663,0.77496,0.446126,1
0.417178,0.063214,0.565946,0.569217,0
0.228291,0.721206,0.285819,0.034346,1
0.537802,0.200571,0.109694,0.349879,0
0.026368,0.46629,0.531902,0.841536,1
0.631452,0.371778,0.352533,0.765805,0
