att1,att2,att3,att4,class
0.240771,0.599971,0.330718,0.804588,1
0.706915,0.599484,0.407458,0.839128,0
0.202891,0.861467,0.418118,0.206586,1
0.792596,0.450787,0.343344,0.078323,0
0.545255,0.733486,0.711926,0.280377,1
0.565988,0.113917,0.244217,0.62324,0
0.055505,0.994433,0.378449,0.427905,1
0.760864,0.017584,0.391006,0.407119,0
0.510306,0.892682,0.043951,0.68019,1
0.803548,0.255579,0.991615,0.600639,0
0.11925,0.804603,0.743899,0.028381,1
0.4637,0.140156,0.305172,0.451446,0
0.083389,0.168714,0.780195,0.823621,1
0.799829,0.629874,0.627061,0.066936,0
0.426721,0.538655,0.468891,0.988578,1
0.207006,0.009856,0.110742,0.051509,0
0.940819,0.847071,0.758101,0.51052,1
0.935212,0.76367,0.991431,0.836304,0
0.193448,0.672429,0.220436,0.748058,1
0.442474,0.017208,0.012618,0.785618,0
0.715639,0.984721,0.653301,0.500598,1
0.844564,0.621011,0.811856,0.873853,0
0.608384,0.677326,0.406289,0.860503,1
0.76743,0.422003,0.876882,0.775945,0
0.058418,0.938405,0.457657,0.200623,1
0.645665,0.113407,0.231556,0.431149,0
0.968088,0.939271,0.411103,0.402862,1
0.363934,0.276449,0.433813,0.626789,0
0.21592,0.516287,0.819767,0.803321,1
0.336328,0.089998,0.829811,0.695997,0
0.185433,0.293887,0.983141,0.141669,1
0.803862,0.648608,0.024523,0.078755,0
0.921286,0.824677,0.7167,0.861763,1
0.998989,0.680266,0.588711,0.736156,0
0.497837,0.607259,0.073292,0.784782,1
0.504519,0.045343,0.382045,0.660139,0
0.327793,0.448344,0.832913,0.296354,1
0.24936,0.153765,0.307039,0.59194,0
0.505766,0.832566,0.139051,0.912902,1
0.470285,0.0117,0.198876,0.636699,0
0.134056,0.23987,0.7663,0.796944,1
0.391214,0.106449,0.162353,0.552012,0
0.053251,0.719207,0.534307,0.25576,1
0.711067,0.156929,0.260081,0.631551,0
0.1608,0.969055,0.785292,0.529821,1
0.698048,0.371112,0.832002,0.421548,0
0.827011,0.960557,0.850236,0.785313,1
0.837349,0.344452,0.582408,0,0
0.19928,0.509062,0.724639,0.491506,1
0.557155,0.392721,0.009894,0.462543,0
0.304081,0.435968,0.326333,0.38692,1
0.250991,0.047516,0.997283,0.240456,0
0.303539,0.787793,0.962771,0.633877,1
0.357538,0.201181,0.890917,0.393934,0
0.151571,0.738828,0.680718,0.007358,1
0.946087,0.259082,0.305604,0.902174,0
0.207829,0.880284,0.261451,0.200692,1
0.30945,0.194962,0.019066,0.61827,0
0.030451,0.500474,0.871429,0.241999,1
0.409674,0.09174,0.696125,0.517787,0
0.13965,0.237956,0.2753,0.846412,1
0.726114,0.022669,0.212565,0.732411,0
0.201111,0.68252,0.482883,0.142549,1
0.980502,0.31631,0.921611,0.217501,0
0.336341,0.600605,0.69523,0.522795,1
0.624959,0.093236,0.553816,0.902551,0
0.452137,0.482871,0.429076,0.986604,1
0.8428,0.452853,0.853419,0.07248,0
0.191008,0.515464,0.037325,0.080043,1
0.692963,0.326301,0.492213,0.281677,0
0.741175,0.854315,0.323975,0.957358,1
0.728465,0.052345,0.238797,0.467895,0
0.351483,0.381505,0.09239,0.384013,1
0.533598,0.136661,0.137078,0.612496,0
0.123444,0.377019,0.771911,0.218516,1
0.57237,0.151062,0.494977,0.703818,0
0.000591,0.108719,0.566367,0.795817,1
0.497768,0.205783,0.948999,0.251499,0
0.315851,0.901702,0.585369,0.444807,1
0.632384,0.348381,0.420922,0.618008,0
0.450121,0.56519,0.891214,0.583954,1
0.626083,0.015084,0.815606,0.719606,0
0.626753,0.631529,0.181039,0.26721,1
0.252207,0.161429,0.947586,0.487947,0
0.1179,0.359602,0.648499,0.513098,1
0.820882,0.161848,0.875993,0.229688,0
0.054157,0.91566,0.527466,0.263026,1
0.288927,0.104832,0.996996,0.905622,0
0.705228,0.968831,0.340318,0.428806,1
0.837755,0.738527,0.135734,0.314715,0
0.821807,0.875452,0.462344,0.065239,1
0.962651,0.718655,0.560618,0.642307,0
0.205967,0.205295,0.8993,0.995744,1
0.453272,0.148077,0.430469,0.093629,0
0.713435,0.990034,0.385164,0.356298,1
0.888591,0.733529,0.262951,0.874999,0
0.233438,0.549845,0.660987,0.805859,1
0.212629,0.197877,0.211627,0.991383,0
0.263092,0.844754,0.588209,0.849577,1
0.778095,0.087877,0.045746,0.4611,0
0.29502,0.808152,0.836272,0.32322,1
0.415797,0.067783,0.450545,0.680823,0
0.176917,0.669858,0.60443,0.686306,1
0.693081,0.150432,0.444916,0.891588,0
0.716329,0.88028,0.09156,0.445574,1
0.970634,0.768781,0.099368,0.139095,0
0.450902,0.6597,0.261794,0.281192,1
0.160752,0.040678,0.87247,0.248579,0
0.080181,0.297282,0.517829,0.473575,1
0.626361,0.536667,0.5338,0.412684,0
0.291374,0.768243,0.533326,0.22764,1
0.409017,0.279837,0.327059,0.158154,0
0.269113,0.981405,0.334001,0.623866,1
0.684323,0.081623,0.538797,0.419803,0
0.415709,0.954356,0.637854,0.996304,1
0.85356,0.690572,0.964367,0.062916,0
0.70671,0.665827,0.625298,0.202544,1
0.552596,0.169397,0.966201,0.948605,0
0.973962,0.909777,0.251383,0.65513,1
0.610177,0.31423,0.928926,0.174122,0
0.142352,0.73826,0.425138,0.331677,1
0.893146,0.269345,0.985957,0.021493,0
0.281197,0.350989,0.673185,0.268389,1
0.66259,0.010232,0.663996,0.001819,0
0.144848,0.853355,0.875486,0.903224,1
0.490575,0.09049,0.59699,0.346399,0
0.382416,0.915599,0.105861,0.468247,1
0.727836,0.536829,0.412533,0.329024,0
0.122831,0.875506,0.730266,0.349412,1
0.370296,0.011507,0.386493,0.364369,0
0.089251,0.978981,0.74469,0.952344,1
0.470473,0.08577,0.619078,0.585079,0
0.619502,0.631976,0.338839,0.135448,1
0.68944,0.036752,0.626691,0.500057,0
0.846291,0.903483,0.380814,0.226816,1
0.898972,0.736557,0.072978,0.028127,0
0.591171,0.586946,0.061961,0.862629,1
0.814451,0.369266,0.186225,0.907769,0
0.821929,0.922996,0.924958,0.248705,1
0.764289,0.66167,0.069308,0.548841,0
0.182527,0.659216,0.218257,0.471918,1
0.20083,0.055466,0.841516,0.441735,0
0.171923,0.317167,0.562039,0.614833,1
0.822225,0.088897,0.51751,0.851237,0
0.203003,0.233386,0.911515,0.50871,1
0.725532,0.128038,0.562475,0.862293,0
0.690928,0.931736,0.959242,0.361957,1
0.151135,0.059191,0.466062,0.989848,0
0.054422,0.214036,0.823904,0.94915,1
0.258782,0.129029,0.284821,0.360828,0
0.282522,0.689816,0.12011,0.663353,1
0.633046,0.502573,0.355392,0.733089,0
0.700469,0.891384,0.360825,0.003643,1
0.230597,0.132542,0.342278,0.5598,0
0.287482,0.313582,0.513811,0.307914,1
0.969663,0.205587,0.699156,0.191469,0
0.216906,0.318044,0.547927,0.484492,1
0.796738,0.061869,0.978363,0.293055,0
0.033277,0.569472,0.94687,0.35284,1
0.601688,0.348368,0.362283,0.63072,0
0.724084,0.855283,0.68101,0.494169,1
0.736213,0.469913,0.149395,0.799063,0
0.912193,0.970207,0.363043,0.379498,1
0.22341,0.193058,0.506033,0.096609,0
0.320875,0.895307,0.092112,0.338148,1
0.529894,0.419633,0.641648,0.051207,0
0.426467,0.873149,0.857832,0.443811,1
0.794569,0.050391,0.623813,0.502339,0
0.224978,0.818709,0.661646,0.866125,1
0.654775,0.379662,0.199116,0.953895,0
0.60158,0.655469,0.32623,0.748955,1
0.529487,0.468376,0.93744,0.96957,0
0.689109,0.951353,0.568074,0.776459,1
0.124885,0.077369,0.190562,0.300536,0
0.05304,0.180636,0.052071,0.780597,1
0.75137,0.162959,0.502913,0.134528,0
0.20344,0.339933,0.991971,0.244471,1
0.550612,0.264854,0.677886,0.724823,0
0.035586,0.292938,0.421015,0.164236,1
0.237261,0.114179,0.428062,0.127141,0
0.037842,0.169748,0.969355,0.402538,1
0.475948,0.213736,0.6036,0.238813,0
0.042035,0.634735,0.325153,0.043459,1
0.586114,0.553091,0.745486,0.123235,0
0.705592,0.988924,0.693783,0.631954,1
0.958201,0.535586,0.121437,0.598835,0
0.228292,0.666905,0.146084,0.275867,1
0.531369,0.034399,0.467445,0.178458,0
0.755569,0.856606,0.659226,0.246243,1
0.894766,0.019985,0.937303,0.418994,0
0.244995,0.34675,0.278179,0.552394,1
0.469488,0.192099,0.817578,0.888086,0
0.135717,0.453686,0.99328,0.70358,1
0.493535,0.413198,0.868499,0.343467,0
0.504163,0.773831,0.633324,0.174599,1
0.701031,0.17026,0.770762,0.380811,0
0.253938,0.721478,0.760774,0.201623,1
0.844685,0.483951,0.750013,0.322759,0
0.431763,0.538538,0.146414,0.906525,1
0.923641,0.534602,0.973795,0.043144,0
0.010962,0.502895,0.524702,0.522043,1
0.497963,0.253888,0.777235,0.601596,0
0.593977,0.777317,0.380184,0.537399,1
0.685716,0.129074,0.814816,0.347648,0
0.686753,0.75455,0.899881,0.105177,1
0.639188,0.302106,0.160663,0.334803,0
0.796123,0.74379,0.730838,0.454122,1
0.908563,0.073556,0.448143,0.333189,0
0.535781,0.847105,0.397232,0.858423,1
0.829278,0.655733,0.583197,0.224137,0
0.281497,0.947201,0.817568,0.973174,1
0.313218,0.101431,0.240108,0.483733,0
0.423058,0.693066,0.121225,0.676813,1
0.415029,0.200856,0.597032,0.306646,0
0.384441,0.725113,0.937406,0.476999,1
0.59627,0.364734,0.421543,0.746086,0
0.487539,0.707354,0.542989,0.487012,1
0.565435,0.427588,0.382137,0.967216,0
0.662286,0.933241,0.792109,0.434884,1
0.645051,0.377811,0.02636,0.348226,0
0.489671,0.649703,0.416046,0.330678,1
0.968861,0.642656,0.994509,0.143828,0
0.441582,0.695844,0.632419,0.328128,1
0.879137,0.398072,0.608653,0.74737,0
0.353952,0.881256,0.269297,0.276003,1
0.791721,0.248258,0.955321,0.749539,0
0.243533,0.837121,0.037227,0.971063,1
0.861862,0.255882,0.501343,0.694934,0
0.034977,0.3566,0.208336,0.368079,1
0.874956,0.264907,0.174846,0.114685,0
0.141668,0.826505,0.039548,0.294699,1
0.744069,0.649197,0.454827,0.143188,0
0.165154,0.336974,0.38698,0.955007,1
0.686109,0.317842,0.223286,0.601457,0
0.918461,0.99262,0.805817,0.873043,1
0.425464,0.244646,0.52862,0.434604,0
0.31165,0.937969,0.379788,0.719963,1
0.649503,0.564741,0.17521,0.177296,0
0.029609,0.789373,0.782071,0.440781,1
0.386483,0.080198,0.003743,0.245387,0
0.088085,0.139887,0.250066,0.059821,1
0.617682,0.015249,0.243712,0.654936,0
0.170943,0.980632,0.590184,0.819277,1
0.114481,0.089957,0.575437,0.518842,0
0.095042,0.121699,0.369169,0.381561,1
0.285645,0.062539,0.041663,0.633736,0
0.043852,0.184502,0.28056,0.603396,1
0.487351,0.020097,0.308045,0.013057,0
0.238628,0.413905,0.229973,0.24246,1
0.460417,0.027141,0.759364,0.475054,0
0.631325,0.730708,0.99719,0.620763,1
0.432089,0.362681,0.27487,0.284059,0
0.285933,0.289093,0.049331,0.56725,1
0.418079,0.005402,0.935357,0.859571,0
0.173808,0.269597,0.418383,0.991143,1
0.986666,0.722293,0.685904,0.550494,0
0.868118,0.879932,0.831821,0.605448,1
0.907965,0.150899,0.811151,0.010353,0
0.732018,0.792489,0.961173,0.09836,1
0.381225,0.345052,0.494801,0.481237,0
0.27811,0.816095,0.55694,0.452472,1
0.443495,0.309776,0.09809,0.157597,0
0.555786,0.768356,0.508537,0.975655,1
0.702749,0.419657,0.600571,0.432451,0
0.198617,0.622965,0.50938,0.845288,1
0.484027,0.02233,0.188449,0.720384,0
0.663875,0.925443,0.60572,0.947812,1
0.715704,0.635487,0.021457,0.303277,0
0.662386,0.863593,0.345212,0.921221,1
0.796853,0.189054,0.813737,0.81827,0
0.88114,0.98062,0.333118,0.897875,1
0.547472,0.141362,0.46935,0.555818,0
0.249794,0.825353,0.64352,0.046775,1
0.464932,0.204773,0.598105,0.98999,0
0.197063,0.972397,0.452467,0.192816,1
0.143951,0.139838,0.75982,0.752697,0
0.936156,0.976379,0.666992,0.628321,1
0.444763,0.359178,0.80617,0.656018,0
0.380592,0.759663,0.852606,0.916577,1
0.289705,0.25685,0.862675,0.932584,0
0.435185,0.949421,0.11035,0.091634,1
0.599596,0.460354,0.653205,0.732891,0
0.099691,0.63666,0.555182,0.521034,1
0.55882,0.119136,0.774949,0.550508,0
0.082647,0.537424,0.550657,0.541089,1
0.726863,0.304613,0.297172,0.242306,0
0.326809,0.92025,0.004412,0.957182,1
0.154881,0.067671,0.889613,0.682422,0
0.586233,0.877593,0.333848,0.154482,1
0.456442,0.396151,0.009062,0.99941,0
0.292356,0.588584,0.971658,0.575624,1
0.717916,0.076447,0.678989,0.743581,0
0.541965,0.758784,0.572449,0.636742,1
0.816263,0.157542,0.979846,0.844984,0
0.227658,0.256962,0.446897,0.779529,1
0.791132,0.283566,0.632771,0.340227,0
0.084842,0.205984,0.720966,0.193768,1
0.910226,0.554197,0.787941,0.961227,0
0.078998,0.256329,0.718804,0.34895,1
0.785064,0.235343,0.482337,0.270548,0
0.236624,0.945049,0.08354,0.672082,1
0.786766,0.640464,0.19631,0.907277,0
0.609204,0.79277,0.920212,0.920783,1
0.628427,0.087788,0.516236,0.302645,0
0.825931,0.892524,0.590096,0.576662,1
0.78945,0.489542,0.748048,0.992472,0
0.823282,0.853543,0.107884,0.347716,1
0.165691,0.036709,0.889658,0.314352,0
0.106407,0.812494,0.48461,0.491972,1
0.525614,0.269031,0.786546,0.974227,0
0.070714,0.247092,0.996923,0.529727,1
0.701225,0.324851,0.012018,0.909967,0
0.206115,0.727153,0.720358,0.540885,1
0.92745,0.255595,0.260834,0.986703,0
0.523992,0.923706,0.047022,0.873329,1
0.522211,0.383142,0.166361,0.111077,0
0.100431,0.875484,0.425015,0.004798,1
0.941894,0.067258,0.985718,0.991562,0
0.047724,0.879624,0.889593,0.847862,1
0.826399,0.029389,0.113581,0.244253,0
0.163746,0.271652,0.230089,0.220897,1
0.641045,0.270654,0.368473,0.871288,0
0.262655,0.423026,0.512372,0.953687,1
0.727675,0.032171,0.188188,0.286791,0
0.979487,0.969912,0.305392,0.319849,1
0.845515,0.439784,0.254293,0.089221,0
0.34135,0.608842,0.939415,0.698338,1
0.439044,0.340407,0.572822,0.860927,0
0.461779,0.782266,0.536639,0.814254,1
0.789875,0.629392,0.344047,0.798738,0
0.046094,0.612755,0.156755,0.056437,1
0.705116,0.348458,0.201014,0.79377,0
0.595067,0.823058,0.184268,0.757754,1
0.884272,0.680524,0.18443,0.899731,0
0.115831,0.234321,0.359583,0.697347,1
0.59304,0.007179,0.102441,0.255896,0
0.092393,0.298434,0.48603,0.45381,1
0.970828,0.626422,0.758336,0.314205,0
0.154262,0.282399,0.050672,0.465346,1
0.770626,0.607771,0.004407,0.64949,0
0.586611,0.82977,0.787044,0.522316,1
0.702114,0.013918,0.08955,0.895043,0
0.007193,0.286775,0.243752,0.205629,1
0.528141,0.17049,0.946263,0.754567,0
0.387965,0.886781,0.749471,0.603577,1
0.25037,0.23555,0.192206,0.005213,0
0.300538,0.447903,0.605018,0.800159,1
0.358491,0.061599,0.24951,0.977933,0
0.457382,0.602715,0.842069,0.958216,1
0.762415,0.220765,0.975738,0.308434,0
0.469407,0.739821,0.833558,0.905574,1
0.551634,0.399002,0.863504,0.205457,0
0.41598,0.685436,0.073877,0.567328,1
0.177447,0.137365,0.181018,0.932947,0
0.189667,0.571744,0.698696,0.067849,1
0.945659,0.729343,0.012922,0.592238,0
0.555363,0.780034,0.460135,0.389302,1
0.457619,0.383297,0.722778,0.398105,0
0.210502,0.775925,0.424788,0.465387,1
0.841225,0.518825,0.782867,0.771002,0
0.065764,0.104426,0.852635,0.516516,1
0.852128,0.733504,0.105435,0.413791,0
0.682491,0.673852,0.868217,0.044147,1
0.451119,0.37774,0.046627,0.299612,0
0.459375,0.568318,0.220603,0.27273,1
0.148906,0.147128,0.492995,0.499711,0
0.218231,0.875845,0.224705,0.784525,1
0.961113,0.627185,0.104882,0.377144,0
0.191782,0.409394,0.26549,0.825447,1
0.750368,0.066891,0.412382,0.997834,0
0.039224,0.363681,0.740457,0.504376,1
0.54488,0.077293,0.148232,0.273996,0
0.833627,0.975813,0.452613,0.396279,1
0.698877,0.447967,0.609409,0.110958,0
0.341171,0.591107,0.729471,0.477902,1
0.226501,0.210888,0.349472,0.872322,0
0.466602,0.536259,0.420017,0.821988,1
0.626398,0.035252,0.896811,0.825419,0
0.082444,0.597373,0.288013,0.603296,1
0.998559,0.057707,0.553786,0.393303,0
0.020798,0.316084,0.603741,0.910779,1
0.928529,0.0567,0.716452,0.292304,0
0.062485,0.527572,0.273456,0.538263,1
0.925325,0.266001,0.191444,0.052995,0
0.711571,0.95621,0.60925,0.897323,1
0.233039,0.213506,0.08017,0.806027,0
0.456081,0.487351,0.874865,0.151337,1
0.571147,0.41984,0.452657,0.572316,0
0.225768,0.774816,0.02992,0.873256,1
0.581244,0.281771,0.544489,0.027674,0
0.070506,0.617366,0.378298,0.789109,1
0.7733,0.106261,0.391533,0.451364,0
0.398161,0.748464,0.228427,0.605231,1
0.901412,0.399326,0.353312,0.472737,0
0.128502,0.146956,0.757315,0.793975,1
0.387678,0.335111,0.164271,0.495352,0
0.514927,0.912675,0.974499,0.696255,1
0.755326,0.164454,0.927471,0.612393,0
0.789812,0.716399,0.799019,0.254965,1
0.651075,0.10728,0.774917,0.584518,0
0.027496,0.437072,0.479667,0.126684,1
0.930264,0.450837,0.068537,0.526678,0
0.725679,0.684134,0.462168,0.553178,1
0.914955,0.520678,0.860746,0.753556,0
0.17971,0.300287,0.954681,0.579829,1
0.53107,0.086897,0.352394,0.755177,0
0.407934,0.80596,0.822288,0.376949,1
0.576051,0.049348,0.673298,0.31057,0
0.332708,0.382215,0.886688,0.005368,1
0.942711,0.677543,0.121175,0.39447,0
0.458607,0.796686,0.312827,0.090915,1
0.500506,0.350551,0.567984,0.754829,0
0.3323,0.832251,0.277134,0.135455,1
0.2158,0.028193,0.152999,0.024752,0
0.181492,0.951182,0.493424,0.302327,1
0.925509,0.53011,0.243019,0.625841,0
0.137625,0.736486,0.448353,0.313628,1
0.850529,0.045142,0.215602,0.990963,0
0.401824,0.706838,0.938871,0.128645,1
0.898518,0.75145,0.579646,0.080768,0
0.590226,0.737473,0.755633,0.773637,1
0.522907,0.344569,0.318752,0.254991,0
0.363895,0.407738,0.208687,0.781785,1
0.640709,0.205311,0.429258,0.479201,0
0.10347,0.264922,0.741039,0.257302,1
0.363902,0.325132,0.54766,0.460873,0
0.641131,0.945307,0.115625,0.131214,1
0.592839,0.388059,0.520989,0.494549,0
0.03155,0.199153,0.801578,0.979202,1
0.861067,0.224163,0.047805,0.222462,0
0.995312,0.932943,0.084268,0.980684,1
0.645161,0.293742,0.732898,0.949866,0
0.516696,0.591696,0.989718,0.616324,1
0.69224,0.49202,0.993583,0.667612,0
0.159561,0.758978,0.700603,0.088937,1
0.9313,0.281145,0.216236,0.92436,0
0.248481,0.310571,0.998401,0.761482,1
0.562302,0.494223,0.100051,0.253264,0
0.899797,0.806346,0.448912,0.359617,1
0.54407,0.124989,0.608664,0.796859,0
0.115707,0.501276,0.501074,0.581721,1
0.725073,0.594002,0.918512,0.814478,0
0.982147,0.870283,0.961409,0.766527,1
0.704463,0.414333,0.088712,0.917701,0
0.336923,0.447055,0.101987,0.565106,1
0.983526,0.121292,0.956637,0.802361,0
0.711893,0.771471,0.169954,0.29537,1
0.810801,0.096799,0.661624,0.069259,0
0.257057,0.651658,0.908433,0.246298,1
0.351829,0.143145,0.229538,0.314782,0
0.155145,0.383262,0.768337,0.722387,1
0.64736,0.42009,0.243253,0.192983,0
0.214299,0.980889,0.282143,0.840871,1
0.356439,0.209911,0.717196,0.871866,0
0.251738,0.408808,0.498352,0.103605,1
0.875289,0.074273,0.545773,0.810442,0
0.019351,0.086058,0.311399,0.468792,1
0.19958,0.080331,0.016786,0.385832,0
0.005171,0.482389,0.255192,0.586861,1
0.836378,0.223828,0.72011,0.919329,0
0.744287,0.990656,0.237602,0.151416,1
0.745203,0.297481,0.988584,0.092006,0
0.327982,0.770743,0.126393,0.919201,1
0.097426,0.010125,0.126244,0.032946,0
0.499234,0.775043,0.382608,0.794057,1
0.326565,0.249423,0.220157,0.365825,0
0.138571,0.584397,0.924595,0.538602,1
0.850094,0.733777,0.344519,0.277842,0
0.945743,0.838502,0.926665,0.776203,1
0.9099,0.058019,0.78686,0.921757,0
0.336761,0.433062,0.898919,0.166107,1
0.472239,0.260543,0.268172,0.660776,0
0.188181,0.86253,0.615046,0.504442,1
0.419622,0.072643,0.421863,0.46849,0
0.18654,0.326914,0.503318,0.445467,1
0.476584,0.292811,0.427793,0.512978,0
0.551689,0.556595,0.076668,0.882895,1
0.436359,0.279034,0.968891,0.513689,0
0.714377,0.905027,0.900393,0.466927,1
0.959806,0.655186,0.674692,0.595764,0
0.565702,0.540256,0.696933,0.945282,1
0.768239,0.174043,0.921554,0.133162,0
0.078525,0.561228,0.700406,0.157391,1
0.454355,0.051544,0.131727,0.978313,0
0.14432,0.292927,0.502197,0.048564,1
0.806792,0.095266,0.703962,0.459721,0
0.457104,0.91477,0.796898,0.480897,1
0.747611,0.062519,0.379062,0.031971,0
0.075103,0.553194,0.877531,0.877058,1
0.252744,0.116987,0.850128,0.920355,0
0.668884,0.650495,0.71935,0.271668,1
0.983374,0.619701,0.089495,0.752004,0
0.679255,0.629638,0.414474,0.009164,1
0.687708,0.615383,0.866608,0.325902,0
0.993821,0.906383,0.941708,0.642234,1
0.589289,0.173889,0.750968,0.212161,0
0.096704,0.453237,0.047631,0.816151,1
0.508889,0.292945,0.125384,0.416779,0
0.164055,0.297549,0.12227,0.936412,1
0.978035,0.394238,0.85678,0.944433,0
0.078024,0.507922,0.732445,0.716411,1
0.883349,0.713307,0.094634,0.266958,0
0.4903,0.873349,0.472901,0.191612,1
0.407345,0.051905,0.471644,0.516978,0
0.218718,0.545064,0.220108,0.189496,1
0.815335,0.667725,0.074544,0.182508,0
0.879137,0.870058,0.96512,0.868532,1
0.20757,0.332684,0.967908,0.006072,0
0.397102,0.347486,0.294051,0.50651,1
0.115787,0.770526,0.659972,0.156723,0
0.378123,0.139719,0.695036,0.805297,1
0.004803,0.523112,0.744084,0.141997,0
0.577097,0.204874,0.623435,0.184687,1
0.010464,0.161001,0.178021,0.540428,0
0.973983,0.245389,0.394538,0.217587,1
0.592382,0.655158,0.119792,0.652524,0
0.984476,0.206698,0.374662,0.46337,1
0.602425,0.106823,0.014918,0.098707,0
0.333514,0.443185,0.504179,0.999078,0
0.428724,0.308058,0.717415,0.962506,1
0.548939,0.555447,0.587878,0.789258,0
0.69905,0.204596,0.254894,0.777982,1
0.224884,0.983105,0.803732,0.836389,0
0.824073,0.123627,0.617021,0.481885,1
0.099564,0.617128,0.028052,0.591478,0
0.679972,0.279966,0.60405,0.849716,1
0.353735,0.598614,0.292087,0.876522,0
0.744311,0.423204,0.375821,0.271286,1
0.72988,0.886741,0.043638,0.457719,0
0.907405,0.246448,0.248472,0.706913,1
0.337626,0.607317,0.315422,0.024429,0
0.450957,0.369103,0.463871,0.177222,1
0.676158,0.71556,0.743469,0.92919,0
0.157467,0.04213,0.378636,0.786676,1
0.316529,0.667058,0.426468,0.400568,0
0.743823,0.365274,0.763859,0.322669,1
0.444403,0.691507,0.719169,0.778016,0
0.65611,0.572209,0.556022,0.250286,1
0.175545,0.444767,0.829811,0.601955,0
0.637967,0.303332,0.065337,0.938119,1
0.303869,0.37191,0.857253,0.807146,0
0.388654,0.26521,0.032305,0.669835,1
0.074165,0.609123,0.178629,0.029591,0
0.708201,0.277742,0.11574,0.691279,1
0.16744,0.594612,0.810005,0.514957,0
0.348891,0.053045,0.606257,0.681578,1
0.224436,0.444572,0.707704,0.029756,0
0.658922,0.315884,0.815886,0.155555,1
0.315212,0.696099,0.094824,0.958899,0
0.129503,0.023549,0.084665,0.052282,1
0.46991,0.819675,0.969249,0.34999,0
0.272767,0.011178,0.794134,0.100343,1
0.819032,0.747849,0.379877,0.107673,0
0.766102,0.208742,0.945249,0.027531,1
0.214668,0.833766,0.255701,0.640616,0
0.461335,0.119595,0.510628,0.742991,1
0.056667,0.55982,0.368007,0.882315,0
0.880091,0.060412,0.071707,0.22924,1
0.222482,0.645443,0.292975,0.885585,0
0.796763,0.707914,0.466126,0.803389,1
0.081891,0.47958,0.961332,0.238101,0
0.799,0.349748,0.129924,0.892076,1
0.554386,0.916761,0.380366,0.172476,0
0.875401,0.412412,0.529305,0.633095,1
0.160872,0.246212,0.852046,0.049094,0
0.889943,0.027613,0.612017,0.290072,1
0.081435,0.771459,0.359348,0.603165,0
0.88458,0.657466,0.643352,0.067764,1
0.53051,0.912979,0.943839,0.934584,0
0.173233,0.165516,0.922449,0.996159,1
0.736559,0.819008,0.582044,0.44774,0
0.668908,0.312297,0.888553,0.721826,1
0.741005,0.850338,0.5331,0.267727,0
0.811365,0.529602,0.72145,0.528997,1
0.629002,0.711955,0.357322,0.931051,0
0.965996,0.317329,0.491377,0.969903,1
0.677003,0.768805,0.099024,0.420159,0
0.500461,0.326132,0.006977,0.237406,1
0.306844,0.60811,0.239048,0.472076,0
0.947207,0.275102,0.338519,0.479615,1
0.279006,0.776802,0.195084,0.592406,0
0.821259,0.516017,0.147514,0.443773,1
0.018179,0.959208,0.064609,0.11753,0
0.899718,0.616809,0.491876,0.850897,1
0.196222,0.475514,0.57237,0.284689,0
0.426404,0.210245,0.839984,0.000217,1
0.747409,0.681759,0.962522,0.044149,0
0.177705,0.129067,0.72315,0.180302,1
0.333381,0.822732,0.196037,0.262229,0
0.759353,0.203675,0.450413,0.427248,1
0.51937,0.700976,0.024744,0.638731,0
0.43384,0.38761,0.005839,0.908198,1
0.078334,0.894194,0.568121,0.817985,0
0.46482,0.057692,0.745125,0.953502,1
0.074423,0.879714,0.776621,0.755551,0
0.649776,0.16402,0.982627,0.157372,1
0.07474,0.679135,0.225935,0.711617,0
0.862583,0.681667,0.935983,0.989646,1
0.028212,0.592396,0.894812,0.573006,0
0.504785,0.197462,0.30797,0.417594,1
0.338184,0.485818,0.007977,0.326809,0
0.766882,0.379006,0.350394,0.17542,1
0.24527,0.692098,0.349378,0.303012,0
0.938927,0.358006,0.122658,0.182834,1
0.378658,0.9958,0.619356,0.695042,0
0.329269,0.058887,0.639923,0.271916,1
0.268666,0.876911,0.631638,0.813657,0
0.845874,0.051687,0.900484,0.448366,1
0.126736,0.504672,0.67027,0.122509,0
0.959802,0.502603,0.108291,0.477623,1
0.213625,0.559892,0.614761,0.736592,0
0.404565,0.087413,0.66738,0.844682,1
0.185325,0.463718,0.075766,0.296902,0
0.60808,0.12051,0.669692,0.209916,1
0.000534,0.877343,0.75596,0.352418,0
0.567692,0.207031,0.395485,0.650552,1
0.194392,0.919904,0.912027,0.994864,0
0.77242,0.44924,0.647231,0.867069,1
0.866153,0.951383,0.246518,0.270005,0
0.345725,0.149284,0.951357,0.833909,1
0.306182,0.78842,0.253355,0.357978,0
0.756982,0.661304,0.786672,0.734085,1
0.376795,0.836737,0.418398,0.992062,0
0.719242,0.314116,0.517881,0.968943,1
0.013882,0.642354,0.805183,0.135806,0
0.497108,0.473871,0.381634,0.734639,1
0.67636,0.850131,0.214955,0.641242,0
0.731227,0.058684,0.644734,0.336353,1
0.479983,0.88728,0.890231,0.807189,0
0.421591,0.296285,0.667362,0.048112,1
0.456412,0.820814,0.142903,0.248484,0
0.358122,0.099111,0.066349,0.013738,1
0.201616,0.615608,0.813877,0.759956,0
0.287138,0.073115,0.473722,0.528921,1
0.173507,0.998637,0.341396,0.869546,0
